State,City,Locations,Courts
Michigan,West Bloomfield Township,1,9
Michigan,Mattawan,1,0
Michigan,Blissfield,1,1
Michigan,Free Soil,1,3
Michigan,Vandalia,1,6
Michigan,Tecumseh,1,5
Michigan,Perry,1,2
Michigan,Bellaire,1,2
Michigan,Romeo,1,1
Michigan,Clare,1,2
Michigan,Cass City,1,2
Michigan,Hancock,1,4
Michigan,Presque Isle,1,2
Michigan,Wells,1,2
Michigan,Port Hope,1,3
Michigan,Frankenmuth,1,6
Michigan,St. Clair Shores,1,2
Michigan,Marine City,1,1
Michigan,Township of Hamburg,1,3
Michigan,Ortonville,1,2
Michigan,Kewadin,1,8
Michigan,Lake Leelanau,1,1
Michigan,Hastings,1,3
Michigan,Grand Blanc Township,1,6
Michigan,Cassopolis,1,3
Michigan,Parchment,1,4
Michigan,East China,1,3
Michigan,Thompsonville,1,2
Michigan,Brimley,1,1
Michigan,Kawkawlin,1,2
Michigan,Beulah,1,1
Michigan,Newaygo,1,6
Michigan,Ironwood,1,3
Michigan,Cheboygan,1,1
Michigan,Cedarville,1,4
Michigan,Wolverine Lake,1,2
Michigan,Plainwell,1,5
Michigan,Flushing,1,1
Michigan,Grosse Ile Township,1,7
Michigan,Milford,1,2
Minnesota,Minneapolis,31,139
Minnesota,St. Paul,11,26
Minnesota,Saint Paul,11,26
Minnesota,Eden Prairie,8,40
Minnesota,Woodbury,7,35
Minnesota,Mankato,6,25
Minnesota,Eagan,6,37
Minnesota,Rochester,6,20
Minnesota,Alexandria,6,23
Minnesota,Duluth,6,24
Minnesota,Brainerd,5,16
Minnesota,Plymouth,5,28
Minnesota,Hopkins,5,27
Minnesota,Elk River,5,12
Minnesota,Chaska,5,21
Minnesota,Detroit Lakes,5,19
Minnesota,Willmar,4,17
Minnesota,Apple Valley,4,18
Minnesota,Anoka,4,14
Minnesota,Cottage Grove,4,13
Minnesota,Bloomington,4,25
Minnesota,Aitkin,4,13
Minnesota,Stillwater,4,25
Minnesota,Lake Elmo,3,16
Minnesota,Faribault,3,7
Minnesota,Red Wing,3,17
Minnesota,Northfield,3,14
Minnesota,Moorhead,3,9
Minnesota,Cloquet,3,13
Minnesota,Shakopee,3,21
Minnesota,Osseo,3,14
Minnesota,Rosemount,3,20
Minnesota,Maple Grove,3,31
Minnesota,Lakeville,3,24
Minnesota,Winona,3,10
Minnesota,Inver Grove Heights,3,12
Minnesota,Minnetonka,3,13
Minnesota,Owatonna,3,10
Minnesota,Hutchinson,3,17
Minnesota,St. Cloud,3,15
Minnesota,Shoreview,3,16
Minnesota,Victoria,2,16
Minnesota,Oakdale,2,12
Minnesota,Burnsville,2,10
Minnesota,Walker,2,8
Minnesota,Ramsey,2,9
Minnesota,Fridley,2,4
Minnesota,Golden Valley,2,8
Minnesota,Forest Lake,2,10
Minnesota,Grand Marais,2,11
Minnesota,Rogers,2,12
Minnesota,Bemidji,2,10
Minnesota,Edina,2,13
Minnesota,Champlin,2,3
Minnesota,Grand Rapids,2,21
Minnesota,Moose Lake,2,8
Minnesota,New Prague,2,15
Minnesota,Buffalo,2,10
Minnesota,Isanti,2,5
Minnesota,St. Peter,2,12
Minnesota,Savage,2,16
Minnesota,Glenville,2,1
Minnesota,Albert Lea,2,13
Minnesota,Prior Lake,2,16
Minnesota,Lindstrom,2,12
Minnesota,Cohasset,2,7
Minnesota,North Branch,2,18
Minnesota,Becker,2,10
Minnesota,United States,2,15
Minnesota,Cambridge,2,12
Minnesota,Pine River,2,4
Minnesota,Spicer,2,3
Minnesota,Crosslake,2,12
Minnesota,Thief River Falls,2,4
Minnesota,Hastings,2,11
Minnesota,Pine City,2,5
Minnesota,Mora,2,7
Minnesota,New Brighton,2,7
Minnesota,Crosby,2,12
Minnesota,Tofte,2,5
Minnesota,Blaine,2,13
Minnesota,Mendota Heights,2,12
Minnesota,Delano,2,8
Minnesota,Park Rapids,2,9
Minnesota,Roseville,2,12
Minnesota,Brooklyn Park,2,11
Minnesota,West St. Paul,2,9
Minnesota,Chanhassen,2,11
Minnesota,Perham,2,16
Minnesota,Hibbing,2,10
Minnesota,Isle,2,15
Minnesota,Lauderdale,1,6
Minnesota,Kasson,1,4
Minnesota,Avon,1,3
Minnesota,White Bear Lake,1,4
Minnesota,Pipestone,1,8
Minnesota,Princeton,1,4
Minnesota,Oak Grove,1,1
Minnesota,Andover,1,9
Minnesota,Falcon Heights,1,2
Minnesota,Emily,1,1
Minnesota,Worthington,1,2
Minnesota,Breckenridge,1,4
Minnesota,Midvale,1,2
Minnesota,Mahtomedi,1,2
Minnesota,Plainview,1,2
Minnesota,Vergas,1,4
Minnesota,Staples,1,2
Minnesota,Lake Crystal,1,3
Minnesota,Monticello,1,3
Minnesota,Landfall,1,4
Minnesota,Noyes,1,12
Minnesota,Vadnais Heights,1,6
Minnesota,Waite Park,1,6
Minnesota,St. Cloud,1,2
Minnesota,Jordan,1,2
Minnesota,Waconia,1,4
Minnesota,East Grand Forks,1,8
Minnesota,Groveland,1,10
Minnesota,Hinckley,1,2
Minnesota,Scandia,1,2
Minnesota,Goodview,1,4
Minnesota,Pine Island,1,4
Minnesota,Paynesville,1,12
Minnesota,St. Michael,1,6
Minnesota,Holdingford,1,4
Minnesota,Coon Rapids,1,6
Minnesota,Palisade,1,2
Minnesota,Chokio,1,2
Minnesota,Albany,1,2
Minnesota,Luverne,1,3
Minnesota,Robbinsdale,1,4
Minnesota,Dellwood,1,2
Minnesota,Crookston,1,6
Minnesota,Mentor,1,2
Minnesota,Deerwood,1,1
Minnesota,Cushing,1,4
Minnesota,Waseca,1,6
Minnesota,Saint James,1,2
Minnesota,Carver,1,3
Minnesota,International Falls,1,2
Minnesota,Litchfield,1,4
Minnesota,Longville,1,1
Minnesota,Onamia,1,6
Minnesota,Crystal,1,8
Minnesota,Excelsior,1,4
Minnesota,Akeley,1,3
Minnesota,Hermantown,1,3
Minnesota,Virginia,1,12
Minnesota,Dent,1,1
Minnesota,Pelican Rapids,1,2
Minnesota,Richmond,1,1
Minnesota,Lake City,1,2
Minnesota,Baxter,1,2
Minnesota,Nevis,1,4
Minnesota,Oak Park Heights,1,2
Minnesota,Lilydale,1,2
Minnesota,Cotton,1,3
Minnesota,Mound,1,2
Minnesota,Marshall,1,2
Minnesota,Nisswa,1,1
Minnesota,Ortonville,1,2
Minnesota,McGregor,1,4
Minnesota,Hackensack,1,2
Minnesota,Mayer,1,3
Minnesota,Blue Earth,1,2
Minnesota,Sartell,1,6
Minnesota,Farmington,1,6
Minnesota,Ely,1,4
Minnesota,Wayzata,1,4
Minnesota,Cold Spring,1,2
Minnesota,Ironton,1,6
Mississippi,Tupelo,13,47
Mississippi,Gulfport,7,18
Mississippi,Biloxi,6,41
Mississippi,Jackson,6,20
Mississippi,Hattiesburg,5,23
Mississippi,Vicksburg,4,12
Mississippi,Cleveland,3,15
Mississippi,Clinton,3,14
Mississippi,Moss Point,3,8
Mississippi,Ocean Springs,3,6
Mississippi,Pascagoula,3,6
Mississippi,Pass Christian,3,8
Mississippi,Ridgeland,3,16
Mississippi,Vancleave,3,10
Mississippi,Clarksdale,2,5
Mississippi,Columbus,2,7
Mississippi,Diamondhead,2,4
Mississippi,Greenville,2,14
Mississippi,Meridian,2,18
Mississippi,Olive Branch,2,5
Mississippi,Oxford,2,9
Mississippi,Picayune,2,6
Mississippi,Southaven,2,10
Mississippi,Starkville,2,15
Mississippi,Bay St. Louis,1,2
Mississippi,Brandon,1,4
Mississippi,Carthage,1,2
Mississippi,Corinth,1,4
Mississippi,Ellisville,1,3
Mississippi,Flowood,1,4
Mississippi,Forest,1,6
Mississippi,Horn Lake,1,2
Mississippi,Langford,1,1
Mississippi,Laurel,1,6
Mississippi,Liberty,1,3
Mississippi,Long Beach,1,4
Mississippi,Louisville,1,4
Mississippi,Madison,1,0
Mississippi,Marion,1,1
Mississippi,McComb,1,4
Mississippi,Natchez,1,8
Mississippi,New Albany,1,4
Mississippi,Perkinston,1,2
Mississippi,Purvis,1,2
Mississippi,Raymond,1,2
Mississippi,United States,1,2
Mississippi,Waltersville,1,8
Missouri,Kansas City,25,80
Missouri,Springfield,18,68
Missouri,St. Louis,18,52
Missouri,Chesterfield,10,47
Missouri,St. Louis,10,38
Missouri,Columbia,8,42
Missouri,Jefferson City,7,20
Missouri,Festus,7,20
Missouri,Blue Springs,6,17
Missouri,Independence,6,30
Missouri,Hannibal,6,17
Missouri,O'Fallon,5,18
Missouri,Nevada,5,27
Missouri,Creve Coeur,5,17
Missouri,Sunset Hills,5,29
Missouri,Lee's Summit,5,19
Missouri,Kirksville,5,11
Missouri,Rolla,5,18
Missouri,Ballwin,5,21
Missouri,Saint Charles,5,23
Missouri,Jackson,5,24
Missouri,Branson,5,19
Missouri,Joplin,5,27
Missouri,Florissant,4,12
Missouri,Wentzville,4,12
Missouri,St. Peters,4,22
Missouri,St. Charles,4,28
Missouri,Cape Girardeau,4,18
Missouri,Washington,3,12
Missouri,Republic,3,16
Missouri,Lake Saint Louis,3,27
Missouri,Osage Beach,3,11
Missouri,Sappington,3,7
Missouri,Lebanon,3,7
Missouri,Moberly,3,9
Missouri,Fenton,3,29
Missouri,Nixa,3,10
Missouri,Maryland Heights,3,9
Missouri,Kirkwood,3,26
Missouri,Bridgeton,3,35
Missouri,Cassville,2,11
Missouri,Farmington,2,6
Missouri,Perryville,2,4
Missouri,Riverside,2,11
Missouri,Kimberling City,2,5
Missouri,Camdenton,2,5
Missouri,Saint Joseph,2,10
Missouri,Macon,2,9
Missouri,Liberty,2,10
Missouri,De Soto,2,4
Missouri,Richmond Heights,2,7
Missouri,Lake St. Louis,2,13
Missouri,Huntleigh,2,7
Missouri,St. Peters,2,15
Missouri,Imperial,2,8
Missouri,Marlborough,2,13
Missouri,Crystal City,2,8
Missouri,Parkville,2,10
Missouri,West Plains,2,4
Missouri,Sedalia,2,9
Missouri,Stockton,2,5
Missouri,North Kansas City,2,15
Missouri,Carl Junction,2,11
Missouri,Monett,2,10
Missouri,St. Joseph,2,9
Missouri,Raymore,2,6
Missouri,Maryville,2,14
Missouri,St. James,2,4
Missouri,Fulton,2,5
Missouri,Bolivar,2,5
Missouri,Grandview,2,4
Missouri,Carthage,2,10
Missouri,Union,1,2
Missouri,Sunrise Beach,1,1
Missouri,Neosho,1,3
Missouri,Frontenac,1,3
Missouri,Ladue,1,4
Missouri,Clayton,1,4
Missouri,Sikeston,1,6
Missouri,Warrensburg,1,3
Missouri,Peculiar,1,2
Missouri,Marshfield,1,4
Missouri,Lesterville,1,4
Missouri,St. John,1,2
Missouri,Ellisville,1,2
Missouri,Raytown,1,2
Missouri,Gravois Mills,1,4
Missouri,Steelville,1,3
Missouri,Weston,1,2
Missouri,St. Clair,1,1
Missouri,Pine Lawn,1,3
Missouri,St. Ann,1,2
Missouri,Marshall,1,2
Missouri,Eminence,1,2
Missouri,Golden,1,1
Missouri,Doniphan,1,4
Missouri,High Ridge,1,3
Missouri,Herculaneum,1,2
Missouri,Palmyra,1,4
Missouri,Fredericktown,1,6
Missouri,Lamar,1,2
Missouri,Ivory,1,3
Missouri,El Dorado Springs,1,3
Missouri,Olivette,1,8
Missouri,Grover,1,2
Missouri,Marionville,1,7
Missouri,Chaffee,1,1
Missouri,Sugar Creek,1,1
Missouri,Eureka,1,2
Missouri,Taneyville,1,0
Missouri,Grain Valley,1,2
Missouri,Cottleville,1,6
Missouri,Cadet,1,1
Missouri,Mount Vernon,1,8
Missouri,Willard,1,3
Missouri,Des Peres,1,3
Missouri,Hermann,1,6
Missouri,Hazelwood,1,2
Missouri,Kearney,1,12
Missouri,Higginsville,1,3
Missouri,Battlefield,1,4
Missouri,Eagle Rock,1,1
Missouri,Greenwood,1,3
Missouri,Webster Groves,1,2
Missouri,Arnold,1,0
Missouri,Ozark,1,4
Missouri,Ferguson,1,2
Missouri,Vinita Park,1,3
Missouri,Eldon,1,2
Missouri,Glenaire,1,2
Missouri,Brentwood,1,3
Missouri,Belton,1,2
Missouri,Mexico,1,7
Missouri,Centerville,1,0
Missouri,Bevier,1,1
Missouri,Moline Acres,1,2
Missouri,Benbush,1,3
Missouri,Webb City,1,4
Missouri,Richland,1,2
Missouri,New Haven,1,4
Missouri,Lake Ozark,1,1
Missouri,Kelso,1,2
Montana,Billings,11,43
Montana,Missoula,8,36
Montana,Bozeman,6,22
Montana,Bigfork,4,25
Montana,Butte,4,13
Montana,Great Falls,4,14
Montana,Helena,4,14
Montana,Eureka,3,6
Montana,Polson,3,7
Montana,Dillon,2,5
Montana,Hamilton,2,9
Montana,Kalispell,2,6
Montana,Red Lodge,2,4
Montana,Whitefish,2,6
Montana,Anaconda,1,1
Montana,Big Sky,1,6
Montana,Choteau,1,4
Montana,Columbia Falls,1,4
Montana,Condon,1,1
Montana,East Helena,1,12
Montana,Ennis,1,4
Montana,Fortine,1,2
Montana,Gallatin Gateway,1,2
Montana,Joplin,1,2
Montana,Livingston,1,3
Montana,Miles City,1,2
Montana,Seeley Lake,1,6
Montana,Sidney,1,1
Montana,Stevensville,1,3
Montana,Townsend,1,3
Montana,Trailcreek,1,4
Nebraska,Omaha,36,116
Nebraska,Lincoln,27,113
Nebraska,Grand Island,5,24
Nebraska,North Platte,5,21
Nebraska,Hastings,4,16
Nebraska,Papillion,4,11
Nebraska,Aurora,2,7
Nebraska,Bellevue,2,8
Nebraska,Columbus,2,9
Nebraska,Crofton,2,2
Nebraska,Gering,2,9
Nebraska,Imperial,2,4
Nebraska,La Vista,2,9
Nebraska,McCook,2,5
Nebraska,Minden,2,6
Nebraska,Nebraska City,2,6
Nebraska,Norfolk,2,8
Nebraska,Alliance,1,3
Nebraska,Arnold,1,2
Nebraska,Ashland,1,2
Nebraska,Auburn,1,3
Nebraska,Beatrice,1,6
Nebraska,Bennington,1,2
Nebraska,Blair,1,2
Nebraska,Broken Bow,1,2
Nebraska,Callaway,1,2
Nebraska,Central City,1,2
Nebraska,David City,1,1
Nebraska,Fremont,1,6
Nebraska,Grant,1,0
Nebraska,Gretna,1,2
Nebraska,Hebron,1,2
Nebraska,Holdrege,1,5
Nebraska,Kearney,1,4
Nebraska,Seward,1,2
Nebraska,South Sioux City,1,4
Nebraska,Superior,1,2
Nebraska,Valley,1,3
Nebraska,Waverly,1,2
Nevada,Las Vegas,38,182
Nevada,Henderson,16,105
Nevada,Reno,16,99
Nevada,Sparks,7,21
Nevada,Mesquite,6,42
Nevada,North Las Vegas,5,16
Nevada,Gardnerville,4,27
Nevada,Carson City,3,24
Nevada,Fallon,3,11
Nevada,Boulder City,2,6
Nevada,Elko,2,8
Nevada,Fernley,2,3
Nevada,Incline Village,2,18
Nevada,Pahrump,2,4
Nevada,Bracken,1,0
Nevada,Minden,1,2
Nevada,Smith Valley,1,2
Nevada,Stateline,1,4
Nevada,Summerlin South,1,4
Nevada,West Wendover,1,0
Nevada,Winnemucca,1,2
Nevada,Yerington,1,2
New Hampshire,Manchester,9,29
New Hampshire,Concord,5,17
New Hampshire,Keene,4,14
New Hampshire,Nashua,4,20
New Hampshire,Alton,3,6
New Hampshire,Gilford,3,8
New Hampshire,Laconia,3,9
New Hampshire,New London,3,14
New Hampshire,Conway,2,6
New Hampshire,Deerfield,2,7
New Hampshire,Derry,2,3
New Hampshire,Durham,2,10
New Hampshire,Exeter,2,9
New Hampshire,Goffstown,2,4
New Hampshire,Hillsborough,2,4
New Hampshire,Litchfield,2,8
New Hampshire,Meredith,2,9
New Hampshire,North Conway,2,4
New Hampshire,Peterborough,2,14
New Hampshire,Portsmouth,2,11
New Hampshire,United States,2,7
New Hampshire,Atkinson,1,4
New Hampshire,Bartlett,1,8
New Hampshire,Berlin,1,1
New Hampshire,Boyce,1,6
New Hampshire,Bristol,1,2
New Hampshire,Center Conway,1,1
New Hampshire,Center Harbor,1,2
New Hampshire,Center Tuftonboro,1,3
New Hampshire,Claremont,1,3
New Hampshire,Contoocook,1,2
New Hampshire,Danville,1,2
New Hampshire,Dover,1,8
New Hampshire,East Hampstead,1,12
New Hampshire,Epping,1,1
New Hampshire,Errol,1,1
New Hampshire,Fitzwilliam,1,2
New Hampshire,Franconia,1,2
New Hampshire,Grantham,1,6
New Hampshire,Hampton,1,6
New Hampshire,Hooksett,1,1
New Hampshire,Hudson,1,2
New Hampshire,Jaffrey,1,2
New Hampshire,Lebanon,1,8
New Hampshire,Lee,1,2
New Hampshire,Merrimack,1,8
New Hampshire,Milford,1,6
New Hampshire,Moultonborough,1,5
New Hampshire,Newbury,1,4
New Hampshire,New Durham,1,2
New Hampshire,Newport,1,1
New Hampshire,Nottingham,1,2
New Hampshire,Pelham,1,4
New Hampshire,Rochester,1,6
New Hampshire,Rumney,1,0
New Hampshire,Rye,1,6
New Hampshire,Spofford,1,1
New Hampshire,Springfield,1,5
New Hampshire,Stratham,1,4
New Hampshire,Swanzey,1,3
New Hampshire,Thornton,1,13
New Hampshire,Washington,1,2
New Hampshire,Wolfeboro,1,6
New Jersey,Morristown,7,28
New Jersey,Randolph,5,12
New Jersey,Toms River,5,25
New Jersey,Vineland,5,23
New Jersey,Cherry Hill,5,25
New Jersey,Englewood,5,27
New Jersey,United States,4,12
New Jersey,Wayne,4,21
New Jersey,Egg Harbor,4,19
New Jersey,Tinton Falls,4,16
New Jersey,Moorestown,4,23
New Jersey,Princeton,4,24
New Jersey,Margate City,4,23
New Jersey,Bridgewater,4,18
New Jersey,Lacey Township,3,11
New Jersey,Bloomfield,3,16
New Jersey,Egg Harbor Township,3,12
New Jersey,Long Beach,3,8
New Jersey,Fair Lawn,3,22
New Jersey,Hillsborough,3,7
New Jersey,Franklin Township,3,13
New Jersey,Mount Laurel,3,13
New Jersey,Stafford Township,3,10
New Jersey,Madison,3,25
New Jersey,Glassboro,3,18
New Jersey,Berkeley Heights,3,14
New Jersey,Hamilton Township,3,35
New Jersey,Ramsey,3,11
New Jersey,Pennsauken,3,15
New Jersey,Scotch Plains,3,7
New Jersey,Livingston,3,12
New Jersey,Wildwood Crest,3,17
New Jersey,Trenton,2,8
New Jersey,Bayonne,2,6
New Jersey,Nutley,2,9
New Jersey,Berlin,2,8
New Jersey,Secaucus,2,5
New Jersey,Newark,2,4
New Jersey,Basking Ridge,2,5
New Jersey,Clifton,2,8
New Jersey,Ventnor City,2,14
New Jersey,Somers Point,2,6
New Jersey,Camden,2,7
New Jersey,Sparta,2,11
New Jersey,Waldwick,2,16
New Jersey,Ewing,2,11
New Jersey,Hammonton,2,4
New Jersey,Independence Township,2,2
New Jersey,Morganville,2,6
New Jersey,Beach Haven,2,8
New Jersey,Sewell,2,14
New Jersey,Marlton,2,5
New Jersey,Hoboken,2,9
New Jersey,Somerset,2,8
New Jersey,Jersey City,2,4
New Jersey,Atlantic City,2,4
New Jersey,Middle Township,2,13
New Jersey,Chatham,2,12
New Jersey,Sicklerville,2,4
New Jersey,Spring Lake,2,8
New Jersey,Newton,2,6
New Jersey,West Milford,2,16
New Jersey,Fanwood,2,7
New Jersey,Flemington,2,9
New Jersey,Belmar,2,4
New Jersey,Monroe Township,2,14
New Jersey,Westfield,2,10
New Jersey,Florham Park,2,7
New Jersey,East Rutherford,2,13
New Jersey,West Orange,2,20
New Jersey,Westwood,2,6
New Jersey,Avalon,2,21
New Jersey,Point Pleasant Beach,2,5
New Jersey,Oceanport,2,11
New Jersey,Union,2,6
New Jersey,Brick,2,7
New Jersey,Verona,2,4
New Jersey,Marlboro,2,14
New Jersey,Red Bank,2,11
New Jersey,Ridgewood,1,7
New Jersey,Ocean,1,6
New Jersey,Ewing Township,1,2
New Jersey,Brick Township,1,1
New Jersey,Robertsville,1,5
New Jersey,Linden,1,4
New Jersey,Tuckerton,1,2
New Jersey,North Bergen,1,7
New Jersey,Harrison Township,1,2
New Jersey,Leonardo,1,2
New Jersey,Roseland,1,4
New Jersey,Stone Harbor,1,6
New Jersey,Watchung,1,4
New Jersey,Fairfield,1,6
New Jersey,Forked River,1,3
New Jersey,Marlboro Township,1,0
New Jersey,Highland Park,1,6
New Jersey,Middletown,1,6
New Jersey,East Brunswick Township,1,6
New Jersey,Warren,1,7
New Jersey,Brigantine,1,9
New Jersey,Roselle Park,1,1
New Jersey,Andover,1,2
New Jersey,Allendale,1,4
New Jersey,Bradley Beach,1,4
New Jersey,Pequannock,1,6
New Jersey,Boonton Township,1,3
New Jersey,Sea Isle City,1,7
New Jersey,Fort Lee,1,4
New Jersey,Glendora,1,6
New Jersey,Old Bridge,1,5
New Jersey,Mahwah,1,6
New Jersey,Manasquan,1,12
New Jersey,Pitman,1,4
New Jersey,New Egypt,1,4
New Jersey,Northvale,1,5
New Jersey,Glen Ridge,1,4
New Jersey,Colts Neck,1,4
New Jersey,Cranford,1,6
New Jersey,Cedar Knolls,1,2
New Jersey,Berkeley Township,1,3
New Jersey,East Brunswick,1,6
New Jersey,Mount Laurel Township,1,2
New Jersey,Hillsborough Township,1,8
New Jersey,West Caldwell,1,6
New Jersey,Somerville,1,3
New Jersey,Whippany,1,8
New Jersey,Belleville,1,2
New Jersey,Union City,1,2
New Jersey,Skillman,1,13
New Jersey,Villas,1,4
New Jersey,Allerton,1,4
New Jersey,Denville,1,6
New Jersey,Eatontown,1,4
New Jersey,Lavallette,1,10
New Jersey,Woodbine,1,2
New Jersey,Medford,1,4
New Jersey,Robbinsville,1,4
New Jersey,Fair Haven,1,5
New Jersey,Washington Township,4,26
New Jersey,Mount Olive,1,2
New Jersey,Kendall Park,1,2
New Jersey,Montville,1,3
New Jersey,Shamong,1,6
New Jersey,Little Falls,1,2
New Jersey,Glen Rock,1,5
New Jersey,Branchville,1,2
New Jersey,Aberdeen Township,1,13
New Jersey,Hanover,1,8
New Jersey,Clementon,1,3
New Jersey,Voorhees,1,7
New Jersey,Monroe,1,6
New Jersey,Manahawkin,1,6
New Jersey,Ogdensburg,1,2
New Jersey,North Arlington,1,2
New Jersey,Cape May Court House,1,4
New Jersey,Rahway,1,2
New Jersey,Mountainside,1,10
New Jersey,Montvale,1,4
New Jersey,Jefferson,1,3
New Jersey,Monroe Manor,1,4
New Jersey,Port Reading,1,2
New Jersey,Hainesport,1,6
New Jersey,Rockaway,1,4
New Jersey,Runnemede,1,6
New Jersey,Lafayette,1,6
New Jersey,Hamburg,1,2
New Jersey,Freehold,1,0
New Jersey,Lakewood,1,2
New Jersey,Woodbridge Township,1,12
New Jersey,Bay Head,1,4
New Jersey,Allentown,1,2
New Jersey,Summit,1,2
New Jersey,Robbinsville Township,1,19
New Jersey,Montgomery,1,6
New Jersey,Waretown,1,4
New Jersey,Bernardsville,1,3
New Jersey,Hazlet,1,6
New Jersey,Bedminster,1,4
New Jersey,Willingboro,1,4
New Jersey,Dumont,1,3
New Jersey,Ocean City,1,16
New Jersey,Lahiere,1,3
New Jersey,Lincroft,1,2
New Jersey,Oakland,1,6
New Jersey,Atlantic Highlands,1,3
New Jersey,Lyndhurst,1,2
New Jersey,Riverton,1,3
New Jersey,Caldwell,1,4
New Jersey,Galloway,1,7
New Jersey,Wantage,1,4
New Jersey,Clark,1,10
New Jersey,Freehold Township,1,3
New Jersey,Hanover Township,1,8
New Jersey,Montclair,1,6
New Jersey,Middletown Township,1,8
New Jersey,Rutherford,1,6
New Jersey,Sayreville,1,6
New Jersey,Howell Township,1,4
New Jersey,Essex Fells,1,6
New Jersey,Lebanon,1,9
New Jersey,Union Township,1,2
New Jersey,Mendham,1,2
New Jersey,West Berlin,1,4
New Jersey,Kinnelon,1,6
New Jersey,Springfield,1,0
New Jersey,Passaic,1,4
New Jersey,Woodbury,1,3
New Jersey,Piscataway,1,6
New Jersey,Pleasantville,1,3
New Jersey,Millville,1,2
New Jersey,West Windsor,1,4
New Jersey,Washington,1,3
New Jersey,Wall,1,2
New Jersey,Rumson,1,2
New Jersey,Brielle,1,2
New Jersey,Franklin Lakes,1,8
New Jersey,Lanoka Harbor,1,3
New Jersey,Mountain Lakes,1,4
New Jersey,Long Branch,1,8
New Jersey,Little Silver,1,8
New Jersey,South Plainfield,1,4
New Mexico,Albuquerque,35,173
New Mexico,Santa Fe,11,46
New Mexico,Las Cruces,9,30
New Mexico,Farmington,5,22
New Mexico,Los Alamos,5,14
New Mexico,Angel Fire,4,13
New Mexico,Rio Rancho,4,16
New Mexico,Roswell,4,25
New Mexico,Silver City,4,18
New Mexico,Taos,3,14
New Mexico,Alamogordo,2,13
New Mexico,Carlsbad,2,10
New Mexico,Deming,2,5
New Mexico,El Prado,2,10
New Mexico,Gallup,2,4
New Mexico,Los Lunas,2,4
New Mexico,Tierra Amarilla,2,4
New Mexico,Tijeras,2,7
New Mexico,Truth or Consequences,2,6
New Mexico,White Rock,2,8
New Mexico,Alto,1,8
New Mexico,Aztec,1,4
New Mexico,Belen,1,3
New Mexico,Bernalillo,1,4
New Mexico,Carrizozo,1,0
New Mexico,Clovis,1,5
New Mexico,Corrales,1,1
New Mexico,Hobbs,1,6
New Mexico,Moriarty,1,6
New Mexico,Mountainair,1,2
New Mexico,North Valley,1,2
New Mexico,Portales,1,8
New Mexico,Red River,1,1
New Mexico,Ruidoso,1,8
New Mexico,Sandia Park,1,3
New Mexico,Taos Ski Valley,1,1
New York,New York,62,231
New York,Rochester,22,76
New York,Buffalo,15,57
New York,Syracuse,10,42
New York,Schenectady,9,35
New York,Bronx,6,20
New York,Cortland,6,19
New York,Ithaca,6,29
New York,Niagara Falls,6,21
New York,Albany,5,12
New York,Brooklyn,5,14
New York,Plattsburgh,5,15
New York,Rome,5,11
New York,Saratoga Springs,5,33
New York,Baldwinsville,4,19
New York,Brockport,4,10
New York,Canandaigua,4,15
New York,Dansville,4,16
New York,East Hampton,4,17
New York,Elmira,4,21
New York,Hamburg,4,11
New York,Hornell,4,13
New York,Lockport,4,9
New York,North Tonawanda,4,9
New York,Pittsford,4,13
New York,Poughkeepsie,4,11
New York,Tonawanda,4,15
New York,Utica,4,15
New York,Auburn,3,13
New York,Babylon,3,8
New York,Ballston Spa,3,12
New York,Binghamton,3,9
New York,Churchville,3,10
New York,Dryden,3,7
New York,Endicott,3,14
New York,Fishkill,3,10
New York,Fredonia,3,14
New York,Harrison,3,11
New York,Kingston,3,12
New York,Liverpool,3,9
New York,Melville,3,11
New York,Merrick,3,13
New York,Morrisonville,3,14
New York,Norwich,3,16
New York,Oneonta,3,10
New York,Orchard Park,3,12
New York,Painted Post,3,9
New York,Port Washington,3,13
New York,Riverhead,3,18
New York,Southampton,3,10
New York,Staten Island,3,8
New York,Westbury,3,19
New York,Westhampton Beach,3,8
New York,Williamsville,3,11
New York,Airmont,2,14
New York,Amherst,2,7
New York,Amsterdam,2,9
New York,Baldwin,2,11
New York,Ballston Lake,2,13
New York,Batavia,2,4
New York,Beacon,2,4
New York,Bethpage,2,7
New York,Brewster,2,10
New York,Canton,2,5
New York,Carmel Hamlet,2,5
New York,Cicero,2,5
New York,Clifton Springs,2,5
New York,Corning,2,8
New York,Dix Hills,2,8
New York,Dunkirk,2,6
New York,East Meadow,2,8
New York,East Northport,2,3
New York,Elizabethtown,2,3
New York,Elma,2,6
New York,Fairport,2,16
New York,Fayetteville,2,4
New York,Freeport,2,12
New York,Fulton,2,3
New York,Ghent,2,6
New York,Glen Cove,2,8
New York,Gloversville,2,6
New York,Honeoye Falls,2,4
New York,Hopewell Junction,2,14
New York,Huntington,2,6
New York,Huntington Station,2,8
New York,Indian Lake,2,5
New York,Islip,2,10
New York,Jericho,2,6
New York,Johnson City,2,4
New York,Johnstown,2,5
New York,Lake Grove,2,4
New York,Lakewood,2,18
New York,Lancaster,2,11
New York,Latham,2,8
New York,Lewiston,2,5
New York,Mamaroneck,2,5
New York,Massena,2,4
New York,Mayville,2,5
New York,Monsey,2,12
New York,Montauk,2,5
New York,Mount Kisco,2,12
New York,Nesconset,2,13
